areaCode,areaName,areaType,date,cumDailyNsoDeathsByDeathDate,hospitalCases,newCasesBySpecimenDate
E07000041,Exeter,ltla,2021-01-30,95,4526,8
E07000041,Exeter,ltla,2021-01-30,95,,8
E07000041,Exeter,ltla,2021-01-30,95,,8
E07000041,Exeter,ltla,2021-01-30,95,4526,8
E07000041,Exeter,ltla,2021-01-30,95,,8
E92000001,England,nation,2021-01-30,112267,28571,15003
E07000041,Exeter,ltla,2021-01-30,95,,8
E07000041,Exeter,ltla,2021-01-30,95,,8
E07000041,Exeter,ltla,2021-01-30,95,4526,8
E07000041,Exeter,ltla,2021-01-29,94,,13
E07000041,Exeter,ltla,2021-01-29,94,,13
E07000041,Exeter,ltla,2021-01-29,94,4518,13
E07000041,Exeter,ltla,2021-01-29,94,,13
E07000041,Exeter,ltla,2021-01-29,94,4518,13
E92000001,England,nation,2021-01-29,111345,29359,19687
E07000041,Exeter,ltla,2021-01-29,94,,13
E07000041,Exeter,ltla,2021-01-29,94,,13
E07000041,Exeter,ltla,2021-01-29,94,,13
E07000041,Exeter,ltla,2021-01-29,94,,13
E07000041,Exeter,ltla,2021-01-29,94,,13
E07000041,Exeter,ltla,2021-01-29,94,4518,13
E07000041,Exeter,ltla,2021-01-28,93,,13
E07000041,Exeter,ltla,2021-01-28,93,4505,13
E07000041,Exeter,ltla,2021-01-28,93,4505,13
E07000041,Exeter,ltla,2021-01-28,93,,13
E07000041,Exeter,ltla,2021-01-28,93,,13
E07000041,Exeter,ltla,2021-01-28,93,,13
E92000001,England,nation,2021-01-28,110343,30333,21845
E07000041,Exeter,ltla,2021-01-28,93,,13
E07000041,Exeter,ltla,2021-01-28,93,,13
E07000041,Exeter,ltla,2021-01-28,93,,13
E07000041,Exeter,ltla,2021-01-28,93,,13
E07000041,Exeter,ltla,2021-01-28,93,4505,13
E07000041,Exeter,ltla,2021-01-27,93,4492,12
E92000001,England,nation,2021-01-27,109235,30846,23238
E07000041,Exeter,ltla,2021-01-27,93,,12
E07000041,Exeter,ltla,2021-01-27,93,,12
E07000041,Exeter,ltla,2021-01-27,93,,12
E07000041,Exeter,ltla,2021-01-27,93,,12
E07000041,Exeter,ltla,2021-01-27,93,,12
E07000041,Exeter,ltla,2021-01-27,93,,12
E07000041,Exeter,ltla,2021-01-27,93,,12
E07000041,Exeter,ltla,2021-01-27,93,,12
E07000041,Exeter,ltla,2021-01-27,93,4492,12
E07000041,Exeter,ltla,2021-01-27,93,4492,12
E07000041,Exeter,ltla,2021-01-26,93,,23
E07000041,Exeter,ltla,2021-01-26,93,,23
E07000041,Exeter,ltla,2021-01-26,93,,23
E07000041,Exeter,ltla,2021-01-26,93,,23
E07000041,Exeter,ltla,2021-01-26,93,,23
E07000041,Exeter,ltla,2021-01-26,93,,23
E92000001,England,nation,2021-01-26,108131,32337,24435
E07000041,Exeter,ltla,2021-01-26,93,,23
E07000041,Exeter,ltla,2021-01-26,93,4480,23
E07000041,Exeter,ltla,2021-01-26,93,,23
E07000041,Exeter,ltla,2021-01-26,93,4480,23
E07000041,Exeter,ltla,2021-01-26,93,4480,23
E07000041,Exeter,ltla,2021-01-25,91,,17
E07000041,Exeter,ltla,2021-01-25,91,,17
E92000001,England,nation,2021-01-25,107088,32938,27111
E07000041,Exeter,ltla,2021-01-25,91,,17
E07000041,Exeter,ltla,2021-01-25,91,,17
E07000041,Exeter,ltla,2021-01-25,91,,17
E07000041,Exeter,ltla,2021-01-25,91,4457,17
E07000041,Exeter,ltla,2021-01-25,91,,17
E07000041,Exeter,ltla,2021-01-25,91,,17
E07000041,Exeter,ltla,2021-01-25,91,4457,17
E07000041,Exeter,ltla,2021-01-25,91,,17
E07000041,Exeter,ltla,2021-01-25,91,4457,17
E07000041,Exeter,ltla,2021-01-24,91,,16
E07000041,Exeter,ltla,2021-01-24,91,,16
E07000041,Exeter,ltla,2021-01-24,91,,16
E07000041,Exeter,ltla,2021-01-24,91,,16
E07000041,Exeter,ltla,2021-01-24,91,4440,16
E92000001,England,nation,2021-01-24,105944,32907,15455
E07000041,Exeter,ltla,2021-01-24,91,,16
E07000041,Exeter,ltla,2021-01-24,91,,16
E07000041,Exeter,ltla,2021-01-24,91,4440,16
E07000041,Exeter,ltla,2021-01-24,91,,16
E07000041,Exeter,ltla,2021-01-24,91,,16
E07000041,Exeter,ltla,2021-01-24,91,4440,16
E07000041,Exeter,ltla,2021-01-23,91,,16
E92000001,England,nation,2021-01-23,104863,32614,19877
E07000041,Exeter,ltla,2021-01-23,91,4424,16
E07000041,Exeter,ltla,2021-01-23,91,,16
E07000041,Exeter,ltla,2021-01-23,91,,16
E07000041,Exeter,ltla,2021-01-23,91,,16
E07000041,Exeter,ltla,2021-01-23,91,,16
E07000041,Exeter,ltla,2021-01-23,91,4424,16
E07000041,Exeter,ltla,2021-01-23,91,,16
E07000041,Exeter,ltla,2021-01-23,91,,16
E07000041,Exeter,ltla,2021-01-23,91,,16
E07000041,Exeter,ltla,2021-01-23,91,4424,16
E07000041,Exeter,ltla,2021-01-22,90,4408,34
E07000041,Exeter,ltla,2021-01-22,90,,34
E07000041,Exeter,ltla,2021-01-22,90,,34
E92000001,England,nation,2021-01-22,103719,33412,26911
E07000041,Exeter,ltla,2021-01-22,90,,34
E07000041,Exeter,ltla,2021-01-22,90,,34
E07000041,Exeter,ltla,2021-01-22,90,4408,34
E07000041,Exeter,ltla,2021-01-22,90,,34
E07000041,Exeter,ltla,2021-01-22,90,,34
E07000041,Exeter,ltla,2021-01-22,90,,34
E07000041,Exeter,ltla,2021-01-22,90,,34
E07000041,Exeter,ltla,2021-01-22,90,4408,34
E07000041,Exeter,ltla,2021-01-21,90,,24
E92000001,England,nation,2021-01-21,102533,33235,28754
E07000041,Exeter,ltla,2021-01-21,90,,24
E07000041,Exeter,ltla,2021-01-21,90,,24
E07000041,Exeter,ltla,2021-01-21,90,,24
E07000041,Exeter,ltla,2021-01-21,90,4374,24
E07000041,Exeter,ltla,2021-01-21,90,,24
E07000041,Exeter,ltla,2021-01-21,90,,24
E07000041,Exeter,ltla,2021-01-21,90,,24
E07000041,Exeter,ltla,2021-01-21,90,4374,24
E07000041,Exeter,ltla,2021-01-21,90,,24
E07000041,Exeter,ltla,2021-01-21,90,4374,24
E07000041,Exeter,ltla,2021-01-20,87,,33
E07000041,Exeter,ltla,2021-01-20,87,,33
E07000041,Exeter,ltla,2021-01-20,87,,33
E07000041,Exeter,ltla,2021-01-20,87,,33
E07000041,Exeter,ltla,2021-01-20,87,4350,33
E92000001,England,nation,2021-01-20,101333,33886,31750
E07000041,Exeter,ltla,2021-01-20,87,,33
E07000041,Exeter,ltla,2021-01-20,87,4350,33
E07000041,Exeter,ltla,2021-01-20,87,,33
E07000041,Exeter,ltla,2021-01-20,87,,33
E07000041,Exeter,ltla,2021-01-20,87,,33
E07000041,Exeter,ltla,2021-01-20,87,4350,33
E07000041,Exeter,ltla,2021-01-19,85,,32
E07000041,Exeter,ltla,2021-01-19,85,,32
E92000001,England,nation,2021-01-19,100099,34015,35963
E07000041,Exeter,ltla,2021-01-19,85,4317,32
E07000041,Exeter,ltla,2021-01-19,85,,32
E07000041,Exeter,ltla,2021-01-19,85,4317,32
E07000041,Exeter,ltla,2021-01-19,85,,32
E07000041,Exeter,ltla,2021-01-19,85,,32
E07000041,Exeter,ltla,2021-01-19,85,,32
E07000041,Exeter,ltla,2021-01-19,85,,32
E07000041,Exeter,ltla,2021-01-19,85,,32
E07000041,Exeter,ltla,2021-01-19,85,4317,32
E07000041,Exeter,ltla,2021-01-18,85,,60
E92000001,England,nation,2021-01-18,98776,34336,40714
E07000041,Exeter,ltla,2021-01-18,85,4285,60
E07000041,Exeter,ltla,2021-01-18,85,4285,60
E07000041,Exeter,ltla,2021-01-18,85,,60
E07000041,Exeter,ltla,2021-01-18,85,,60
E07000041,Exeter,ltla,2021-01-18,85,,60
E07000041,Exeter,ltla,2021-01-18,85,,60
E07000041,Exeter,ltla,2021-01-18,85,,60
E07000041,Exeter,ltla,2021-01-18,85,,60
E07000041,Exeter,ltla,2021-01-18,85,,60
E07000041,Exeter,ltla,2021-01-18,85,4285,60
E07000041,Exeter,ltla,2021-01-17,85,4225,27
E07000041,Exeter,ltla,2021-01-17,85,4225,27
E07000041,Exeter,ltla,2021-01-17,85,,27
E07000041,Exeter,ltla,2021-01-17,85,,27
E92000001,England,nation,2021-01-17,97537,33352,26208
E07000041,Exeter,ltla,2021-01-17,85,,27
E07000041,Exeter,ltla,2021-01-17,85,,27
E07000041,Exeter,ltla,2021-01-17,85,,27
E07000041,Exeter,ltla,2021-01-17,85,,27
E07000041,Exeter,ltla,2021-01-17,85,,27
E07000041,Exeter,ltla,2021-01-17,85,,27
E07000041,Exeter,ltla,2021-01-17,85,4225,27
E07000041,Exeter,ltla,2021-01-16,85,4198,48
E07000041,Exeter,ltla,2021-01-16,85,,48
E07000041,Exeter,ltla,2021-01-16,85,,48
E92000001,England,nation,2021-01-16,96312,32923,27651
E07000041,Exeter,ltla,2021-01-16,85,,48
E07000041,Exeter,ltla,2021-01-16,85,,48
E07000041,Exeter,ltla,2021-01-16,85,,48
E07000041,Exeter,ltla,2021-01-16,85,,48
E07000041,Exeter,ltla,2021-01-16,85,,48
E07000041,Exeter,ltla,2021-01-16,85,4198,48
E07000041,Exeter,ltla,2021-01-16,85,,48
E07000041,Exeter,ltla,2021-01-16,85,4198,48
E92000001,England,nation,2021-01-15,95075,33362,36795
E07000041,Exeter,ltla,2021-01-15,81,,46
E07000041,Exeter,ltla,2021-01-15,81,,46
E07000041,Exeter,ltla,2021-01-15,81,,46
E07000041,Exeter,ltla,2021-01-15,81,,46
E07000041,Exeter,ltla,2021-01-15,81,,46
E07000041,Exeter,ltla,2021-01-15,81,,46
E07000041,Exeter,ltla,2021-01-15,81,4150,46
E07000041,Exeter,ltla,2021-01-15,81,,46
E07000041,Exeter,ltla,2021-01-15,81,,46
E07000041,Exeter,ltla,2021-01-15,81,4150,46
E07000041,Exeter,ltla,2021-01-15,81,4150,46
E07000041,Exeter,ltla,2021-01-14,80,,68
E07000041,Exeter,ltla,2021-01-14,80,,68
E07000041,Exeter,ltla,2021-01-14,80,,68
E07000041,Exeter,ltla,2021-01-14,80,,68
E92000001,England,nation,2021-01-14,93917,32925,38528
E07000041,Exeter,ltla,2021-01-14,80,4104,68
E07000041,Exeter,ltla,2021-01-14,80,,68
E07000041,Exeter,ltla,2021-01-14,80,,68
E07000041,Exeter,ltla,2021-01-14,80,,68
E07000041,Exeter,ltla,2021-01-14,80,4104,68
E07000041,Exeter,ltla,2021-01-14,80,,68
E07000041,Exeter,ltla,2021-01-14,80,4104,68
E07000041,Exeter,ltla,2021-01-13,77,,33
E92000001,England,nation,2021-01-13,92753,32689,41159
E07000041,Exeter,ltla,2021-01-13,77,,33
E07000041,Exeter,ltla,2021-01-13,77,4036,33
E07000041,Exeter,ltla,2021-01-13,77,,33
E07000041,Exeter,ltla,2021-01-13,77,,33
E07000041,Exeter,ltla,2021-01-13,77,,33
E07000041,Exeter,ltla,2021-01-13,77,,33
E07000041,Exeter,ltla,2021-01-13,77,4036,33
E07000041,Exeter,ltla,2021-01-13,77,,33
E07000041,Exeter,ltla,2021-01-13,77,,33
E07000041,Exeter,ltla,2021-01-13,77,4036,33
E92000001,England,nation,2021-01-12,91597,32202,44679
E07000041,Exeter,ltla,2021-01-12,76,4003,40
E07000041,Exeter,ltla,2021-01-12,76,,40
E07000041,Exeter,ltla,2021-01-12,76,,40
E07000041,Exeter,ltla,2021-01-12,76,,40
E07000041,Exeter,ltla,2021-01-12,76,,40
E07000041,Exeter,ltla,2021-01-12,76,,40
E07000041,Exeter,ltla,2021-01-12,76,4003,40
E07000041,Exeter,ltla,2021-01-12,76,,40
E07000041,Exeter,ltla,2021-01-12,76,,40
E07000041,Exeter,ltla,2021-01-12,76,,40
E07000041,Exeter,ltla,2021-01-12,76,4003,40
E92000001,England,nation,2021-01-11,90427,32070,52018
E07000041,Exeter,ltla,2021-01-11,73,,56
E07000041,Exeter,ltla,2021-01-11,73,,56
E07000041,Exeter,ltla,2021-01-11,73,,56
E07000041,Exeter,ltla,2021-01-11,73,,56
E07000041,Exeter,ltla,2021-01-11,73,,56
E07000041,Exeter,ltla,2021-01-11,73,3963,56
E07000041,Exeter,ltla,2021-01-11,73,,56
E07000041,Exeter,ltla,2021-01-11,73,,56
E07000041,Exeter,ltla,2021-01-11,73,,56
E07000041,Exeter,ltla,2021-01-11,73,3963,56
E07000041,Exeter,ltla,2021-01-11,73,3963,56
E07000041,Exeter,ltla,2021-01-10,70,,56
E07000041,Exeter,ltla,2021-01-10,70,,56
E92000001,England,nation,2021-01-10,89357,30758,32856
E07000041,Exeter,ltla,2021-01-10,70,,56
E07000041,Exeter,ltla,2021-01-10,70,,56
E07000041,Exeter,ltla,2021-01-10,70,3907,56
E07000041,Exeter,ltla,2021-01-10,70,,56
E07000041,Exeter,ltla,2021-01-10,70,,56
E07000041,Exeter,ltla,2021-01-10,70,3907,56
E07000041,Exeter,ltla,2021-01-10,70,,56
E07000041,Exeter,ltla,2021-01-10,70,,56
E07000041,Exeter,ltla,2021-01-10,70,3907,56
E07000041,Exeter,ltla,2021-01-09,70,,40
E07000041,Exeter,ltla,2021-01-09,70,,40
E07000041,Exeter,ltla,2021-01-09,70,,40
E07000041,Exeter,ltla,2021-01-09,70,,40
E07000041,Exeter,ltla,2021-01-09,70,3851,40
E07000041,Exeter,ltla,2021-01-09,70,,40
E07000041,Exeter,ltla,2021-01-09,70,3851,40
E07000041,Exeter,ltla,2021-01-09,70,,40
E07000041,Exeter,ltla,2021-01-09,70,,40
E07000041,Exeter,ltla,2021-01-09,70,,40
E92000001,England,nation,2021-01-09,88331,29462,35450
E07000041,Exeter,ltla,2021-01-09,70,3851,40
E92000001,England,nation,2021-01-08,87358,29346,42333
E07000041,Exeter,ltla,2021-01-08,69,,89
E07000041,Exeter,ltla,2021-01-08,69,,89
E07000041,Exeter,ltla,2021-01-08,69,3811,89
E07000041,Exeter,ltla,2021-01-08,69,3811,89
E07000041,Exeter,ltla,2021-01-08,69,,89
E07000041,Exeter,ltla,2021-01-08,69,,89
E07000041,Exeter,ltla,2021-01-08,69,,89
E07000041,Exeter,ltla,2021-01-08,69,,89
E07000041,Exeter,ltla,2021-01-08,69,,89
E07000041,Exeter,ltla,2021-01-08,69,,89
E07000041,Exeter,ltla,2021-01-08,69,3811,89
E07000041,Exeter,ltla,2021-01-07,66,,111
E07000041,Exeter,ltla,2021-01-07,66,3722,111
E07000041,Exeter,ltla,2021-01-07,66,3722,111
E07000041,Exeter,ltla,2021-01-07,66,,111
E07000041,Exeter,ltla,2021-01-07,66,,111
E07000041,Exeter,ltla,2021-01-07,66,,111
E07000041,Exeter,ltla,2021-01-07,66,,111
E07000041,Exeter,ltla,2021-01-07,66,,111
E07000041,Exeter,ltla,2021-01-07,66,,111
E07000041,Exeter,ltla,2021-01-07,66,,111
E92000001,England,nation,2021-01-07,86435,28246,46856
E07000041,Exeter,ltla,2021-01-07,66,3722,111
E07000041,Exeter,ltla,2021-01-06,66,,41
E07000041,Exeter,ltla,2021-01-06,66,3611,41
E92000001,England,nation,2021-01-06,85520,27727,51319
E07000041,Exeter,ltla,2021-01-06,66,,41
E07000041,Exeter,ltla,2021-01-06,66,,41
E07000041,Exeter,ltla,2021-01-06,66,,41
E07000041,Exeter,ltla,2021-01-06,66,,41
E07000041,Exeter,ltla,2021-01-06,66,,41
E07000041,Exeter,ltla,2021-01-06,66,,41
E07000041,Exeter,ltla,2021-01-06,66,,41
E07000041,Exeter,ltla,2021-01-06,66,3611,41
E07000041,Exeter,ltla,2021-01-06,66,3611,41
E07000041,Exeter,ltla,2021-01-05,64,3570,46
E07000041,Exeter,ltla,2021-01-05,64,,46
E07000041,Exeter,ltla,2021-01-05,64,,46
E07000041,Exeter,ltla,2021-01-05,64,,46
E07000041,Exeter,ltla,2021-01-05,64,,46
E07000041,Exeter,ltla,2021-01-05,64,,46
E07000041,Exeter,ltla,2021-01-05,64,,46
E07000041,Exeter,ltla,2021-01-05,64,,46
E07000041,Exeter,ltla,2021-01-05,64,3570,46
E92000001,England,nation,2021-01-05,84638,26467,58044
E07000041,Exeter,ltla,2021-01-05,64,,46
E07000041,Exeter,ltla,2021-01-05,64,3570,46
E92000001,England,nation,2021-01-04,83789,26626,69118
E07000041,Exeter,ltla,2021-01-04,64,,45
E07000041,Exeter,ltla,2021-01-04,64,,45
E07000041,Exeter,ltla,2021-01-04,64,,45
E07000041,Exeter,ltla,2021-01-04,64,,45
E07000041,Exeter,ltla,2021-01-04,64,,45
E07000041,Exeter,ltla,2021-01-04,64,3524,45
E07000041,Exeter,ltla,2021-01-04,64,,45
E07000041,Exeter,ltla,2021-01-04,64,,45
E07000041,Exeter,ltla,2021-01-04,64,,45
E07000041,Exeter,ltla,2021-01-04,64,3524,45
E07000041,Exeter,ltla,2021-01-04,64,3524,45
E07000041,Exeter,ltla,2021-01-03,64,,24
E07000041,Exeter,ltla,2021-01-03,64,,24
E07000041,Exeter,ltla,2021-01-03,64,,24
E07000041,Exeter,ltla,2021-01-03,64,,24
E07000041,Exeter,ltla,2021-01-03,64,3479,24
E07000041,Exeter,ltla,2021-01-03,64,,24
E07000041,Exeter,ltla,2021-01-03,64,,24
E92000001,England,nation,2021-01-03,83000,24957,49507
E07000041,Exeter,ltla,2021-01-03,64,,24
E07000041,Exeter,ltla,2021-01-03,64,3479,24
E07000041,Exeter,ltla,2021-01-03,64,,24
E07000041,Exeter,ltla,2021-01-03,64,3479,24
E07000041,Exeter,ltla,2021-01-02,63,,49
E92000001,England,nation,2021-01-02,82316,23557,54172
E07000041,Exeter,ltla,2021-01-02,63,3455,49
E07000041,Exeter,ltla,2021-01-02,63,,49
E07000041,Exeter,ltla,2021-01-02,63,,49
E07000041,Exeter,ltla,2021-01-02,63,,49
E07000041,Exeter,ltla,2021-01-02,63,,49
E07000041,Exeter,ltla,2021-01-02,63,,49
E07000041,Exeter,ltla,2021-01-02,63,3455,49
E07000041,Exeter,ltla,2021-01-02,63,,49
E07000041,Exeter,ltla,2021-01-02,63,,49
E07000041,Exeter,ltla,2021-01-02,63,3455,49
E07000041,Exeter,ltla,2021-01-01,62,3406,58
E07000041,Exeter,ltla,2021-01-01,62,,58
E07000041,Exeter,ltla,2021-01-01,62,,58
E07000041,Exeter,ltla,2021-01-01,62,,58
E07000041,Exeter,ltla,2021-01-01,62,,58
E07000041,Exeter,ltla,2021-01-01,62,,58
E07000041,Exeter,ltla,2021-01-01,62,,58
E07000041,Exeter,ltla,2021-01-01,62,3406,58
E92000001,England,nation,2021-01-01,81593,22534,28225
E07000041,Exeter,ltla,2021-01-01,62,,58
E07000041,Exeter,ltla,2021-01-01,62,,58
E07000041,Exeter,ltla,2021-01-01,62,3406,58
E07000041,Exeter,ltla,2020-12-31,62,,25
E07000041,Exeter,ltla,2020-12-31,62,,25
E07000041,Exeter,ltla,2020-12-31,62,,25
E07000041,Exeter,ltla,2020-12-31,62,,25
E07000041,Exeter,ltla,2020-12-31,62,,25
E07000041,Exeter,ltla,2020-12-31,62,,25
E07000041,Exeter,ltla,2020-12-31,62,3348,25
E07000041,Exeter,ltla,2020-12-31,62,,25
E07000041,Exeter,ltla,2020-12-31,62,,25
E07000041,Exeter,ltla,2020-12-31,62,3348,25
E92000001,England,nation,2020-12-31,80904,22728,46688
E07000041,Exeter,ltla,2020-12-31,62,3348,25
E07000041,Exeter,ltla,2020-12-30,61,,48
E07000041,Exeter,ltla,2020-12-30,61,,48
E07000041,Exeter,ltla,2020-12-30,61,,48
E07000041,Exeter,ltla,2020-12-30,61,,48
E07000041,Exeter,ltla,2020-12-30,61,,48
E07000041,Exeter,ltla,2020-12-30,61,3323,48
E07000041,Exeter,ltla,2020-12-30,61,,48
E07000041,Exeter,ltla,2020-12-30,61,3323,48
E07000041,Exeter,ltla,2020-12-30,61,,48
E07000041,Exeter,ltla,2020-12-30,61,,48
E92000001,England,nation,2020-12-30,80203,22713,62873
E07000041,Exeter,ltla,2020-12-30,61,3323,48
E07000041,Exeter,ltla,2020-12-29,61,,25
E07000041,Exeter,ltla,2020-12-29,61,,25
E07000041,Exeter,ltla,2020-12-29,61,,25
E07000041,Exeter,ltla,2020-12-29,61,,25
E07000041,Exeter,ltla,2020-12-29,61,3275,25
E07000041,Exeter,ltla,2020-12-29,61,3275,25
E07000041,Exeter,ltla,2020-12-29,61,,25
E07000041,Exeter,ltla,2020-12-29,61,,25
E92000001,England,nation,2020-12-29,79548,21787,72508
E07000041,Exeter,ltla,2020-12-29,61,,25
E07000041,Exeter,ltla,2020-12-29,61,,25
E07000041,Exeter,ltla,2020-12-29,61,3275,25
E07000041,Exeter,ltla,2020-12-28,61,,35
E07000041,Exeter,ltla,2020-12-28,61,,35
E07000041,Exeter,ltla,2020-12-28,61,3250,35
E07000041,Exeter,ltla,2020-12-28,61,3250,35
E07000041,Exeter,ltla,2020-12-28,61,,35
E07000041,Exeter,ltla,2020-12-28,61,,35
E07000041,Exeter,ltla,2020-12-28,61,,35
E07000041,Exeter,ltla,2020-12-28,61,,35
E92000001,England,nation,2020-12-28,78934,20426,40040
E07000041,Exeter,ltla,2020-12-28,61,,35
E07000041,Exeter,ltla,2020-12-28,61,,35
E07000041,Exeter,ltla,2020-12-28,61,3250,35
E07000041,Exeter,ltla,2020-12-27,60,3215,27
E07000041,Exeter,ltla,2020-12-27,60,,27
E07000041,Exeter,ltla,2020-12-27,60,3215,27
E07000041,Exeter,ltla,2020-12-27,60,,27
E07000041,Exeter,ltla,2020-12-27,60,,27
E07000041,Exeter,ltla,2020-12-27,60,,27
E07000041,Exeter,ltla,2020-12-27,60,,27
E07000041,Exeter,ltla,2020-12-27,60,,27
E07000041,Exeter,ltla,2020-12-27,60,,27
E92000001,England,nation,2020-12-27,78319,19277,42429
E07000041,Exeter,ltla,2020-12-27,60,,27
E07000041,Exeter,ltla,2020-12-27,60,3215,27
E07000041,Exeter,ltla,2020-12-26,60,,34
E07000041,Exeter,ltla,2020-12-26,60,3188,34
E07000041,Exeter,ltla,2020-12-26,60,,34
E07000041,Exeter,ltla,2020-12-26,60,,34
E07000041,Exeter,ltla,2020-12-26,60,,34
E07000041,Exeter,ltla,2020-12-26,60,,34
E07000041,Exeter,ltla,2020-12-26,60,,34
E07000041,Exeter,ltla,2020-12-26,60,,34
E07000041,Exeter,ltla,2020-12-26,60,,34
E07000041,Exeter,ltla,2020-12-26,60,3188,34
E92000001,England,nation,2020-12-26,77707,18350,36708
E07000041,Exeter,ltla,2020-12-26,60,3188,34
E07000041,Exeter,ltla,2020-12-25,60,3154,16
E07000041,Exeter,ltla,2020-12-25,60,,16
E07000041,Exeter,ltla,2020-12-25,60,,16
E07000041,Exeter,ltla,2020-12-25,60,,16
E07000041,Exeter,ltla,2020-12-25,60,,16
E07000041,Exeter,ltla,2020-12-25,60,,16
E07000041,Exeter,ltla,2020-12-25,60,,16
E07000041,Exeter,ltla,2020-12-25,60,3154,16
E92000001,England,nation,2020-12-25,77114,17701,12672
E07000041,Exeter,ltla,2020-12-25,60,,16
E07000041,Exeter,ltla,2020-12-25,60,,16
E07000041,Exeter,ltla,2020-12-25,60,3154,16
E07000041,Exeter,ltla,2020-12-24,59,,22
E07000041,Exeter,ltla,2020-12-24,59,,22
E07000041,Exeter,ltla,2020-12-24,59,,22
E07000041,Exeter,ltla,2020-12-24,59,,22
E07000041,Exeter,ltla,2020-12-24,59,,22
E07000041,Exeter,ltla,2020-12-24,59,3138,22
E07000041,Exeter,ltla,2020-12-24,59,,22
E92000001,England,nation,2020-12-24,76556,18227,28695
E07000041,Exeter,ltla,2020-12-24,59,,22
E07000041,Exeter,ltla,2020-12-24,59,,22
E07000041,Exeter,ltla,2020-12-24,59,3138,22
E07000041,Exeter,ltla,2020-12-24,59,3138,22
E07000041,Exeter,ltla,2020-12-23,58,,39
E07000041,Exeter,ltla,2020-12-23,58,,39
E07000041,Exeter,ltla,2020-12-23,58,,39
E07000041,Exeter,ltla,2020-12-23,58,3116,39
E07000041,Exeter,ltla,2020-12-23,58,,39
E07000041,Exeter,ltla,2020-12-23,58,,39
E07000041,Exeter,ltla,2020-12-23,58,,39
E07000041,Exeter,ltla,2020-12-23,58,,39
E07000041,Exeter,ltla,2020-12-23,58,,39
E07000041,Exeter,ltla,2020-12-23,58,3116,39
E92000001,England,nation,2020-12-23,76053,17834,37610
E07000041,Exeter,ltla,2020-12-23,58,3116,39
E07000041,Exeter,ltla,2020-12-22,57,,31
E07000041,Exeter,ltla,2020-12-22,57,3077,31
E07000041,Exeter,ltla,2020-12-22,57,,31
E07000041,Exeter,ltla,2020-12-22,57,,31
E07000041,Exeter,ltla,2020-12-22,57,,31
E92000001,England,nation,2020-12-22,75534,18063,40900
E07000041,Exeter,ltla,2020-12-22,57,,31
E07000041,Exeter,ltla,2020-12-22,57,,31
E07000041,Exeter,ltla,2020-12-22,57,3077,31
E07000041,Exeter,ltla,2020-12-22,57,,31
E07000041,Exeter,ltla,2020-12-22,57,,31
E07000041,Exeter,ltla,2020-12-22,57,3077,31
E07000041,Exeter,ltla,2020-12-21,56,,40
E07000041,Exeter,ltla,2020-12-21,56,,40
E07000041,Exeter,ltla,2020-12-21,56,,40
E07000041,Exeter,ltla,2020-12-21,56,,40
E07000041,Exeter,ltla,2020-12-21,56,,40
E07000041,Exeter,ltla,2020-12-21,56,,40
E07000041,Exeter,ltla,2020-12-21,56,,40
E07000041,Exeter,ltla,2020-12-21,56,3046,40
E07000041,Exeter,ltla,2020-12-21,56,,40
E92000001,England,nation,2020-12-21,74995,17709,42592
E07000041,Exeter,ltla,2020-12-21,56,3046,40
E07000041,Exeter,ltla,2020-12-21,56,3046,40
E07000041,Exeter,ltla,2020-12-20,56,,19
E07000041,Exeter,ltla,2020-12-20,56,,19
E07000041,Exeter,ltla,2020-12-20,56,,19
E07000041,Exeter,ltla,2020-12-20,56,,19
E07000041,Exeter,ltla,2020-12-20,56,,19
E92000001,England,nation,2020-12-20,74489,16633,28937
E07000041,Exeter,ltla,2020-12-20,56,3006,19
E07000041,Exeter,ltla,2020-12-20,56,,19
E07000041,Exeter,ltla,2020-12-20,56,3006,19
E07000041,Exeter,ltla,2020-12-20,56,,19
E07000041,Exeter,ltla,2020-12-20,56,,19
E07000041,Exeter,ltla,2020-12-20,56,3006,19
E07000041,Exeter,ltla,2020-12-19,56,,26
E07000041,Exeter,ltla,2020-12-19,56,,26
E07000041,Exeter,ltla,2020-12-19,56,,26
E07000041,Exeter,ltla,2020-12-19,56,,26
E07000041,Exeter,ltla,2020-12-19,56,,26
E07000041,Exeter,ltla,2020-12-19,56,2987,26
E07000041,Exeter,ltla,2020-12-19,56,2987,26
E07000041,Exeter,ltla,2020-12-19,56,,26
E07000041,Exeter,ltla,2020-12-19,56,,26
E92000001,England,nation,2020-12-19,74034,16183,21739
E07000041,Exeter,ltla,2020-12-19,56,,26
E07000041,Exeter,ltla,2020-12-19,56,2987,26
E07000041,Exeter,ltla,2020-12-18,55,,29
E07000041,Exeter,ltla,2020-12-18,55,,29
E07000041,Exeter,ltla,2020-12-18,55,,29
E07000041,Exeter,ltla,2020-12-18,55,2961,29
E07000041,Exeter,ltla,2020-12-18,55,2961,29
E07000041,Exeter,ltla,2020-12-18,55,,29
E92000001,England,nation,2020-12-18,73577,15866,31837
E07000041,Exeter,ltla,2020-12-18,55,,29
E07000041,Exeter,ltla,2020-12-18,55,,29
E07000041,Exeter,ltla,2020-12-18,55,,29
E07000041,Exeter,ltla,2020-12-18,55,,29
E07000041,Exeter,ltla,2020-12-18,55,2961,29
E07000041,Exeter,ltla,2020-12-17,54,,25
